Date;Area Name;Electric;Plug-In Hybrid*;Hybrid;All Hybrids;Gas;Diesel;Electric: Difference;Plug-In Hybrid*: Difference;Hybrid: Difference;All Hybrids: Difference;Gas: Difference;Diesel: Difference;Year;Month
2024-12-31 00:00:00;Craven County;328.0;146.0;2395.0;2541.0;82908.0;4205.0;8.0;9.0;50.0;59.0;-365.0;-168.0;2024;12
2024-01-31 00:00:00;Graham County;13.0;10.0;81.0;91.0;6922.0;833.0;0.0;0.0;0.0;0.0;-16.0;-1.0;2024;01
2024-01-31 00:00:00;Pender County;228.0;105.0;1154.0;1259.0;55548.0;4244.0;0.0;0.0;12.0;12.0;250.0;28.0;2024;01
2024-02-28 00:00:00;Buncombe County;2698.0;1205.0;9326.0;10531.0;198886.0;12916.0;57.0;19.0;122.0;141.0;223.0;165.0;2024;02
2024-02-28 00:00:00;Montgomery County;54.0;20.0;335.0;355.0;23877.0;1901.0;-1.0;-1.0;10.0;9.0;4.0;18.0;2024;02
2024-02-28 00:00:00;Northampton County;18.0;4.0;150.0;154.0;16096.0;1458.0;2.0;1.0;2.0;3.0;-14.0;-2.0;2024;02
2024-02-28 00:00:00;Rowan County;367.0;146.0;1758.0;1904.0;116645.0;10804.0;8.0;1.0;41.0;42.0;360.0;43.0;2024;02
2024-02-28 00:00:00;Stokes County;63.0;36.0;562.0;598.0;44737.0;3588.0;-1.0;1.0;-6.0;-5.0;108.0;22.0;2024;02
2024-06-30 00:00:00;Person County;88.0;38.0;556.0;594.0;37730.0;2601.0;3.0;-1.0;28.0;27.0;-113.0;-5.0;2024;06
2024-06-30 00:00:00;Swain County;47.0;21.0;225.0;246.0;14215.0;1512.0;3.0;0.0;3.0;3.0;62.0;6.0;2024;06
2024-07-31 00:00:00;Macon County;170.0;71.0;603.0;674.0;33967.0;3185.0;3.0;-3.0;10.0;7.0;3.0;12.0;2024;07
2024-07-31 00:00:00;Sampson County;56.0;26.0;508.0;534.0;54711.0;5202.0;-1.0;2.0;9.0;11.0;-13.0;-20.0;2024;07
2024-07-31 00:00:00;Tyrrell County;1.0;1.0;39.0;40.0;2789.0;360.0;0.0;0.0;2.0;2.0;9.0;5.0;2024;07
2024-08-31 00:00:00;Camden County;35.0;14.0;242.0;256.0;9976.0;983.0;3.0;0.0;1.0;1.0;28.0;11.0;2024;08
2024-08-31 00:00:00;Gaston County;969.0;319.0;3225.0;3544.0;165262.0;8842.0;19.0;-1.0;59.0;58.0;341.0;37.0;2024;08
2024-08-31 00:00:00;Pitt County;569.0;226.0;2800.0;3026.0;115304.0;5810.0;15.0;-1.0;72.0;71.0;158.0;43.0;2024;08
2024-08-31 00:00:00;Swain County;44.0;22.0;235.0;257.0;14120.0;1532.0;-1.0;0.0;4.0;4.0;-1.0;19.0;2024;08
2024-10-31 00:00:00;Forsyth County;1937.0;722.0;9155.0;9877.0;269759.0;11999.0;64.0;38.0;178.0;216.0;201.0;61.0;2024;10
2024-10-31 00:00:00;Transylvania County;211.0;94.0;995.0;1089.0;27099.0;2223.0;0.0;2.0;15.0;17.0;-183.0;-24.0;2024;10
2024-11-30 00:00:00;Stanly County;158.0;55.0;850.0;905.0;57991.0;5044.0;4.0;0.0;11.0;11.0;67.0;279.0;2024;11
2024-11-30 00:00:00;Granville County;189.0;69.0;1093.0;1162.0;51740.0;3092.0;12.0;-2.0;16.0;14.0;73.0;67.0;2024;11
2024-11-30 00:00:00;Camden County;34.0;15.0;258.0;273.0;10039.0;893.0;2.0;1.0;-1.0;0.0;43.0;31.0;2024;11
2024-12-31 00:00:00;Person County;88.0;45.0;651.0;696.0;38524.0;2429.0;4.0;-3.0;19.0;16.0;-165.0;-52.0;2024;12
2024-07-31 00:00:00;Wake County;20818.0;4768.0;40598.0;45366.0;799553.0;37186.0;434.0;62.0;556.0;618.0;-1426.0;-95.0;2024;07
2024-11-30 00:00:00;Watauga County;281.0;127.0;1394.0;1521.0;35504.0;2939.0;8.0;4.0;26.0;30.0;41.0;125.0;2024;11
2024-12-31 00:00:00;Warren County;44.0;18.0;298.0;316.0;17175.0;970.0;3.0;1.0;-1.0;0.0;-85.0;-63.0;2024;12
2024-12-31 00:00:00;Madison County;92.0;44.0;533.0;577.0;20199.0;1969.0;-4.0;3.0;9.0;12.0;-261.0;-113.0;2024;12
2023-01-31 00:00:00;Ashe County;28.0;18.0;333.0;351.0;25711.0;2659.0;1.0;0.0;8.0;8.0;6.0;29.0;2023;01
2023-01-31 00:00:00;Robeson County;63.0;32.0;698.0;730.0;91204.0;5277.0;3.0;1.0;8.0;9.0;186.0;50.0;2023;01
2023-01-31 00:00:00;Sampson County;22.0;22.0;372.0;394.0;54240.0;5057.0;1.0;2.0;5.0;7.0;241.0;18.0;2023;01
2023-03-31 00:00:00;Johnston County;617.0;250.0;2987.0;3237.0;170510.0;10953.0;42.0;5.0;69.0;74.0;1434.0;31.0;2023;03
2023-03-31 00:00:00;Washington County;11.0;5.0;68.0;73.0;9195.0;675.0;1.0;0.0;3.0;3.0;95.0;2.0;2023;03
2023-05-31 00:00:00;Franklin County;164.0;86.0;1031.0;1117.0;57165.0;3789.0;5.0;7.0;15.0;22.0;174.0;28.0;2023;05
2023-05-31 00:00:00;Gates County;8.0;6.0;91.0;97.0;9831.0;903.0;1.0;0.0;0.0;0.0;37.0;7.0;2023;05
2023-05-31 00:00:00;Mecklenburg County;8613.0;2605.0;18762.0;21367.0;728530.0;36162.0;363.0;70.0;323.0;393.0;1684.0;63.0;2023;05
2023-06-30 00:00:00;Beaufort County;84.0;29.0;610.0;639.0;40131.0;3593.0;4.0;0.0;5.0;5.0;50.0;35.0;2023;06
2023-06-30 00:00:00;Carteret County;214.0;96.0;1175.0;1271.0;61483.0;4511.0;5.0;2.0;33.0;35.0;69.0;49.0;2023;06
2023-06-30 00:00:00;Cherokee County;42.0;30.0;319.0;349.0;26405.0;2146.0;1.0;1.0;10.0;11.0;110.0;11.0;2023;06
2023-06-30 00:00:00;Macon County;107.0;58.0;502.0;560.0;32996.0;3070.0;3.0;-1.0;0.0;-1.0;67.0;32.0;2023;06
2023-06-30 00:00:00;Surry County;94.0;48.0;766.0;814.0;68639.0;11766.0;5.0;1.0;5.0;6.0;231.0;120.0;2023;06
2023-07-31 00:00:00;Macon County;111.0;57.0;513.0;570.0;33025.0;3057.0;4.0;-1.0;11.0;10.0;29.0;-13.0;2023;07
2023-08-30 00:00:00;Chowan County;27.0;14.0;173.0;187.0;12058.0;1101.0;1.0;1.0;0.0;1.0;28.0;9.0;2023;08
2023-08-30 00:00:00;Craven County;223.0;118.0;1651.0;1769.0;80710.0;4650.0;2.0;3.0;36.0;39.0;357.0;24.0;2023;08
2023-09-30 00:00:00;Granville County;140.0;62.0;839.0;901.0;50172.0;3037.0;1.0;2.0;18.0;20.0;27.0;10.0;2023;09
2023-09-30 00:00:00;McDowell County;104.0;44.0;518.0;562.0;40037.0;2807.0;-2.0;-2.0;5.0;3.0;-112.0;-7.0;2023;09
2023-10-31 00:00:00;Halifax County;45.0;19.0;408.0;427.0;41844.0;2274.0;1.0;0.0;5.0;5.0;-29.0;-14.0;2023;10
2023-12-31 00:00:00;Dare County;198.0;102.0;802.0;904.0;36287.0;2929.0;6.0;-1.0;16.0;15.0;-34.0;-1.0;2023;12
2023-12-31 00:00:00;Sampson County;43.0;23.0;426.0;449.0;54409.0;5069.0;2.0;0.0;15.0;15.0;-79.0;-32.0;2023;12
2022-02-28 00:00:00;Montgomery County;22.0;12.0;243.0;255.0;23498.0;1802.0;1.0;1.0;6.0;7.0;-23.0;1.0;2022;02
2021-04-30 00:00:00;Gates County;5.0;5.0;74.0;79.0;9933.0;841.0;0.0;0.0;1.0;1.0;23.0;7.0;2021;04
2021-04-30 00:00:00;Wake County;5116.0;1975.0;23826.0;25801.0;771235.0;34606.0;254.0;50.0;432.0;482.0;4726.0;350.0;2021;04
2021-02-28 00:00:00;Clay County;5.0;13.0;186.0;199.0;10215.0;870.0;0.0;-3.0;-1.0;-4.0;63.0;12.0;2021;02
2021-02-28 00:00:00;Jackson County;21.0;40.0;440.0;480.0;29658.0;2607.0;1.0;0.0;7.0;7.0;-15.0;-49.0;2021;02
2021-02-28 00:00:00;Perquimans County;3.0;12.0;140.0;152.0;11292.0;944.0;0.0;0.0;1.0;1.0;-3.0;17.0;2021;02
2018-12-31 00:00:00;Brunswick County;62.0;86.0;1878.0;1964.0;106792.0;4543.0;6.0;4.0;6.0;10.0;729.0;-36.0;2018;12
2018-12-31 00:00:00;Northampton County;;1.0;90.0;91.0;16170.0;1215.0;;0.0;4.0;4.0;-38.0;10.0;2018;12
2022-11-30 00:00:00;Montgomery County;38.0;15.0;274.0;289.0;23395.0;1792.0;3.0;0.0;6.0;6.0;-79.0;4.0;2022;11
2022-11-30 00:00:00;Union County;1321.0;396.0;3648.0;4044.0;183941.0;13444.0;25.0;4.0;10.0;14.0;-526.0;-62.0;2022;11
2022-03-31 00:00:00;Graham County;4.0;5.0;62.0;67.0;6977.0;805.0;1.0;-1.0;4.0;3.0;30.0;2.0;2022;03
2020-05-01 00:00:00;Alleghany County;4.0;3.0;92.0;95.0;10603.0;1265.0;1.0;0.0;-2.0;-2.0;-84.0;-20.0;2020;05
2020-05-01 00:00:00;Catawba County;94.0;97.0;1565.0;1662.0;135925.0;9342.0;3.0;-1.0;-7.0;-8.0;-471.0;0.0;2020;05
2020-05-01 00:00:00;Duplin County;6.0;10.0;246.0;256.0;44429.0;3765.0;-1.0;0.0;-3.0;-3.0;-148.0;0.0;2020;05
2020-05-01 00:00:00;McDowell County;15.0;23.0;353.0;376.0;39222.0;2471.0;-1.0;1.0;0.0;1.0;-191.0;-15.0;2020;05
2018-11-01 00:00:00;Davie County;8.0;22.0;436.0;458.0;37965.0;2930.0;0.0;0.0;1.0;1.0;4.0;15.0;2018;11
2018-11-01 00:00:00;Macon County;16.0;31.0;358.0;389.0;31328.0;2506.0;1.0;1.0;10.0;11.0;227.0;11.0;2018;11
2020-02-29 00:00:00;Anson County;3.0;1.0;89.0;90.0;19011.0;1439.0;0.0;0.0;-1.0;-1.0;57.0;-18.0;2020;02
2020-02-29 00:00:00;Forsyth County;267.0;231.0;4899.0;5130.0;271484.0;13703.0;10.0;3.0;35.0;38.0;301.0;-264.0;2020;02
2020-09-01 00:00:00;Jackson County;16.0;35.0;437.0;472.0;29494.0;2599.0;0.0;1.0;-5.0;-4.0;48.0;19.0;2020;09
2020-09-01 00:00:00;Jones County;2.0;3.0;52.0;55.0;8282.0;650.0;0.0;-1.0;1.0;0.0;-21.0;11.0;2020;09
2019-10-01 00:00:00;Anson County;3.0;1.0;86.0;87.0;19036.0;1447.0;0.0;0.0;-1.0;-1.0;70.0;6.0;2019;10
2019-10-01 00:00:00;Avery County;11.0;4.0;115.0;119.0;15634.0;1594.0;0.0;0.0;3.0;3.0;57.0;7.0;2019;10
2019-10-01 00:00:00;McDowell County;14.0;21.0;346.0;367.0;39786.0;2482.0;1.0;1.0;9.0;10.0;75.0;-4.0;2019;10
2019-05-01 00:00:00;Caldwell County;22.0;28.0;573.0;601.0;70891.0;4662.0;0.0;0.0;-1.0;-1.0;322.0;-29.0;2019;05
2018-10-01 00:00:00;Dare County;17.0;24.0;518.0;542.0;32916.0;2301.0;1.0;1.0;7.0;8.0;193.0;14.0;2018;10
2018-10-01 00:00:00;Wayne County;16.0;29.0;706.0;735.0;85617.0;4572.0;1.0;0.0;5.0;5.0;376.0;-15.0;2018;10
2020-10-01 00:00:00;Cleveland County;31.0;25.0;634.0;659.0;81464.0;5235.0;7.0;3.0;9.0;12.0;185.0;32.0;2020;10
2018-09-01 00:00:00;Scotland County;1.0;2.0;162.0;164.0;23729.0;844.0;;;;;;;2018;09
2019-08-01 00:00:00;Caswell County;2.0;6.0;153.0;159.0;20930.0;1260.0;0.0;0.0;1.0;1.0;71.0;7.0;2019;08
2019-08-01 00:00:00;Clay County;3.0;11.0;167.0;178.0;9890.0;834.0;-1.0;0.0;0.0;0.0;-2.0;2.0;2019;08
2019-08-01 00:00:00;Pitt County;70.0;74.0;1550.0;1624.0;110724.0;5115.0;2.0;1.0;16.0;17.0;490.0;37.0;2019;08
2019-12-01 00:00:00;Guilford County;487.0;350.0;7019.0;7369.0;358436.0;20662.0;9.0;2.0;33.0;35.0;215.0;-4.0;2019;12
2019-12-01 00:00:00;Rockingham County;16.0;40.0;610.0;650.0;77887.0;4767.0;0.0;0.0;-6.0;-6.0;58.0;-29.0;2019;12
2019-12-01 00:00:00;Swain County;4.0;7.0;162.0;169.0;13735.0;1368.0;0.0;0.0;3.0;3.0;122.0;8.0;2019;12
2019-04-01 00:00:00;Cleveland County;15.0;21.0;590.0;611.0;80257.0;4934.0;2.0;1.0;4.0;5.0;400.0;23.0;2019;04
2019-04-01 00:00:00;Davie County;12.0;24.0;449.0;473.0;38875.0;3046.0;0.0;1.0;6.0;7.0;70.0;36.0;2019;04
2020-08-01 00:00:00;Henderson County;104.0;112.0;1951.0;2063.0;94165.0;5989.0;7.0;-3.0;11.0;8.0;-117.0;2.0;2020;08
2020-08-01 00:00:00;Hyde County;3.0;;26.0;26.0;3562.0;506.0;0.0;;1.0;1.0;-3.0;8.0;2020;08
2020-08-01 00:00:00;Tyrrell County;;1.0;21.0;22.0;2709.0;297.0;;0.0;-1.0;-1.0;-37.0;7.0;2020;08
2019-06-01 00:00:00;Brunswick County;97.0;87.0;1942.0;2029.0;111801.0;4789.0;1.0;-1.0;-2.0;-3.0;244.0;26.0;2019;06
2019-09-01 00:00:00;Camden County;3.0;7.0;108.0;115.0;9106.0;809.0;1.0;1.0;2.0;3.0;-56.0;4.0;2019;09
2019-09-01 00:00:00;Johnston County;96.0;138.0;1892.0;2030.0;154458.0;9242.0;7.0;1.0;8.0;9.0;16.0;9.0;2019;09
2019-03-01 00:00:00;Vance County;10.0;9.0;226.0;235.0;35109.0;1583.0;-1.0;0.0;7.0;7.0;528.0;8.0;2019;03
2020-12-01 00:00:00;Polk County;16.0;18.0;391.0;409.0;17894.0;1725.0;2.0;2.0;6.0;8.0;45.0;15.0;2020;12
2020-12-01 00:00:00;Vance County;19.0;14.0;268.0;282.0;34471.0;1718.0;0.0;0.0;-5.0;-5.0;-108.0;7.0;2020;12
2020-12-01 00:00:00;Wake County;4337.0;1839.0;22570.0;24409.0;758076.0;33489.0;122.0;30.0;277.0;307.0;1574.0;111.0;2020;12
2021-08-31 00:00:00;Columbus County;9.0;9.0;284.0;293.0;43145.0;3065.0;3.0;-1.0;1.0;0.0;-68.0;24.0;2021;08
2021-08-31 00:00:00;Hoke County;30.0;21.0;470.0;491.0;39798.0;2322.0;1.0;0.0;8.0;8.0;114.0;30.0;2021;08
2021-08-31 00:00:00;Madison County;34.0;19.0;340.0;359.0;21034.0;2028.0;-1.0;2.0;4.0;6.0;-64.0;3.0;2021;08
2021-08-31 00:00:00;Warren County;16.0;14.0;136.0;150.0;16825.0;1069.0;0.0;-2.0;1.0;-1.0;-25.0;7.0;2021;08
2021-12-31 00:00:00;Durham County;1519.0;710.0;8458.0;9168.0;199405.0;6604.0;64.0;22.0;76.0;98.0;81.0;37.0;2021;12
2021-12-31 00:00:00;Edgecombe County;24.0;15.0;266.0;281.0;37134.0;1711.0;0.0;0.0;13.0;13.0;-68.0;-27.0;2021;12
2021-12-31 00:00:00;Pender County;72.0;57.0;868.0;925.0;52165.0;3873.0;4.0;0.0;16.0;16.0;174.0;15.0;2021;12
2021-01-31 00:00:00;Graham County;1.0;4.0;49.0;53.0;6918.0;885.0;0.0;1.0;0.0;1.0;27.0;9.0;2021;01
2021-01-31 00:00:00;Warren County;14.0;12.0;119.0;131.0;16632.0;1010.0;1.0;1.0;-2.0;-1.0;119.0;12.0;2021;01
2018-12-31 00:00:00;Carteret County;36.0;42.0;764.0;806.0;56174.0;3517.0;3.0;2.0;-4.0;-2.0;186.0;4.0;2018;12
2018-12-31 00:00:00;Guilford County;298.0;300.0;6743.0;7043.0;359968.0;19773.0;35.0;3.0;13.0;16.0;-2862.0;56.0;2018;12
2018-12-31 00:00:00;Hoke County;8.0;18.0;361.0;379.0;36619.0;1861.0;0.0;0.0;1.0;1.0;-126.0;-1.0;2018;12
2018-12-31 00:00:00;Iredell County;100.0;115.0;1823.0;1938.0;143017.0;10198.0;8.0;-1.0;10.0;9.0;-126.0;6.0;2018;12
2018-12-31 00:00:00;Moore County;61.0;78.0;1649.0;1727.0;78497.0;9517.0;5.0;2.0;7.0;9.0;374.0;152.0;2018;12
2018-12-31 00:00:00;Richmond County;4.0;5.0;197.0;202.0;34647.0;1686.0;0.0;0.0;2.0;2.0;8.0;-8.0;2018;12
2021-05-31 00:00:00;Harnett County;104.0;99.0;1214.0;1313.0;96266.0;6041.0;2.0;9.0;28.0;37.0;429.0;74.0;2021;05
2020-01-31 00:00:00;Davie County;29.0;28.0;477.0;505.0;39363.0;3158.0;2.0;0.0;10.0;10.0;191.0;33.0;2020;01
2021-02-28 00:00:00;Yancey County;7.0;17.0;243.0;260.0;17818.0;1627.0;0.0;1.0;-2.0;-1.0;-6.0;13.0;2021;02
2021-06-30 00:00:00;Chowan County;15.0;8.0;142.0;150.0;11862.0;984.0;-1.0;2.0;6.0;8.0;73.0;10.0;2021;06
2021-06-30 00:00:00;Rutherford County;33.0;36.0;601.0;637.0;55988.0;4181.0;2.0;1.0;7.0;8.0;-74.0;27.0;2021;06
2021-11-30 00:00:00;Burke County;62.0;46.0;821.0;867.0;74749.0;4550.0;-2.0;0.0;3.0;3.0;-153.0;12.0;2021;11
2021-11-30 00:00:00;Guilford County;978.0;479.0;8018.0;8497.0;362096.0;20740.0;20.0;2.0;54.0;56.0;-869.0;-21.0;2021;11
2021-11-30 00:00:00;Perquimans County;9.0;12.0;143.0;155.0;11695.0;998.0;2.0;0.0;3.0;3.0;3.0;6.0;2021;11
2021-11-30 00:00:00;Yadkin County;21.0;14.0;324.0;338.0;36655.0;3362.0;3.0;0.0;6.0;6.0;-61.0;11.0;2021;11
2021-10-31 00:00:00;Dare County;76.0;58.0;641.0;699.0;35459.0;2718.0;5.0;3.0;4.0;7.0;9.0;17.0;2021;10
2021-10-31 00:00:00;Mitchell County;13.0;10.0;148.0;158.0;14794.0;1178.0;-1.0;2.0;2.0;4.0;15.0;9.0;2021;10
2021-09-30 00:00:00;Stokes County;22.0;27.0;433.0;460.0;44724.0;3355.0;1.0;2.0;4.0;6.0;56.0;0.0;2021;09
2021-04-30 00:00:00;Washington County;2.0;3.0;60.0;63.0;9454.0;658.0;0.0;0.0;0.0;0.0;107.0;-4.0;2021;04
2021-03-31 00:00:00;Camden County;5.0;10.0;137.0;147.0;9415.0;893.0;0.0;2.0;0.0;2.0;76.0;5.0;2021;03
2020-03-01 00:00:00;Caswell County;2.0;6.0;170.0;176.0;21119.0;1318.0;0.0;0.0;7.0;7.0;100.0;20.0;2020;03
2020-03-01 00:00:00;Forsyth County;278.0;237.0;4934.0;5171.0;272062.0;13698.0;11.0;6.0;35.0;41.0;578.0;-5.0;2020;03
2021-07-31 00:00:00;Clay County;10.0;15.0;189.0;204.0;10515.0;890.0;3.0;-1.0;2.0;1.0;65.0;-2.0;2021;07
2020-07-01 00:00:00;Wayne County;32.0;34.0;772.0;806.0;88939.0;4869.0;1.0;1.0;1.0;2.0;225.0;-6.0;2020;07
2019-01-01 00:00:00;Buncombe County;379.0;378.0;5723.0;6101.0;195862.0;11726.0;20.0;-3.0;42.0;39.0;384.0;46.0;2019;01
2019-01-01 00:00:00;Chowan County;5.0;4.0;123.0;127.0;11131.0;937.0;0.0;0.0;5.0;5.0;18.0;8.0;2019;01
2019-01-01 00:00:00;Macon County;16.0;30.0;374.0;404.0;31940.0;2514.0;0.0;0.0;5.0;5.0;413.0;4.0;2019;01
2020-04-01 00:00:00;Davidson County;41.0;81.0;1277.0;1358.0;138846.0;18627.0;1.0;-2.0;-7.0;-9.0;-1999.0;-47.0;2020;04
2020-04-01 00:00:00;Polk County;14.0;17.0;376.0;393.0;17907.0;1657.0;1.0;-1.0;-4.0;-5.0;-351.0;-17.0;2020;04
2020-04-01 00:00:00;Rockingham County;22.0;40.0;610.0;650.0;77918.0;4759.0;2.0;1.0;-3.0;-2.0;-914.0;-25.0;2020;04
2024-02-28 00:00:00;Davidson County;340.0;155.0;2310.0;2465.0;143213.0;21072.0;8.0;0.0;47.0;47.0;423.0;-1895.0;2024;02
2024-04-30 00:00:00;Avery County;49.0;18.0;262.0;280.0;15977.0;1785.0;3.0;1.0;15.0;16.0;10.0;6.0;2024;04
2024-05-31 00:00:00;Wayne County;274.0;98.0;1324.0;1422.0;93403.0;5365.0;11.0;1.0;17.0;18.0;195.0;51.0;2024;05
2024-08-31 00:00:00;Cabarrus County;2317.0;412.0;4495.0;4907.0;167536.0;10129.0;44.0;-6.0;118.0;112.0;463.0;35.0;2024;08
2024-10-31 00:00:00;Cumberland County;1130.0;435.0;5472.0;5907.0;210705.0;8516.0;26.0;16.0;130.0;146.0;80.0;23.0;2024;10
2024-11-30 00:00:00;Bladen County;43.0;11.0;350.0;361.0;27970.0;2092.0;5.0;-1.0;17.0;16.0;-22.0;198.0;2024;11
2024-12-31 00:00:00;Clay County;33.0;28.0;276.0;304.0;11332.0;889.0;0.0;-1.0;1.0;0.0;17.0;-43.0;2024;12
2022-11-30 00:00:00;Cumberland County;539.0;282.0;3431.0;3713.0;210646.0;9516.0;18.0;6.0;4.0;10.0;-846.0;-2.0;2022;11
2022-11-30 00:00:00;Halifax County;34.0;12.0;346.0;358.0;42043.0;2248.0;0.0;-2.0;3.0;1.0;-91.0;1.0;2022;11
2022-12-31 00:00:00;Buncombe County;1676.0;900.0;7912.0;8812.0;195525.0;12884.0;50.0;7.0;60.0;67.0;-63.0;-167.0;2022;12
2022-10-31 00:00:00;Burke County;99.0;61.0;937.0;998.0;74212.0;4715.0;1.0;2.0;-5.0;-3.0;-30.0;-29.0;2022;10
2022-10-31 00:00:00;Graham County;5.0;6.0;66.0;72.0;6853.0;786.0;0.0;1.0;2.0;3.0;8.0;-3.0;2022;10
2022-10-31 00:00:00;Onslow County;249.0;174.0;2330.0;2504.0;129319.0;7570.0;3.0;4.0;15.0;19.0;-227.0;-21.0;2022;10
2022-09-30 00:00:00;Rowan County;198.0;109.0;1452.0;1561.0;115102.0;10345.0;18.0;1.0;5.0;6.0;-23.0;29.0;2022;09
2022-06-30 00:00:00;Brunswick County;319.0;186.0;2797.0;2983.0;127769.0;5910.0;11.0;5.0;43.0;48.0;388.0;51.0;2022;06
2022-06-30 00:00:00;Craven County;138.0;97.0;1371.0;1468.0;79780.0;5007.0;6.0;4.0;5.0;9.0;71.0;33.0;2022;06
2022-06-30 00:00:00;Currituck County;69.0;32.0;455.0;487.0;26424.0;2561.0;-1.0;3.0;8.0;11.0;70.0;6.0;2022;06
2022-06-30 00:00:00;Mecklenburg County;5257.0;1948.0;17225.0;19173.0;724799.0;36655.0;210.0;47.0;130.0;177.0;638.0;239.0;2022;06
2022-05-31 00:00:00;Chowan County;14.0;12.0;159.0;171.0;11885.0;987.0;0.0;0.0;2.0;2.0;-12.0;3.0;2022;05
2022-05-31 00:00:00;Columbus County;13.0;12.0;284.0;296.0;42828.0;3127.0;-2.0;-1.0;3.0;2.0;-146.0;33.0;2022;05
2022-05-31 00:00:00;Person County;36.0;18.0;450.0;468.0;37563.0;2563.0;1.0;2.0;8.0;10.0;-67.0;18.0;2022;05
2022-05-31 00:00:00;Warren County;22.0;14.0;159.0;173.0;16726.0;1081.0;-1.0;0.0;4.0;4.0;-73.0;7.0;2022;05
2022-04-30 00:00:00;Polk County;42.0;27.0;445.0;472.0;18430.0;1831.0;1.0;4.0;13.0;17.0;-74.0;-9.0;2022;04
2022-04-30 00:00:00;Washington County;5.0;4.0;60.0;64.0;9332.0;680.0;0.0;0.0;-2.0;-2.0;-105.0;-5.0;2022;04
2022-02-28 00:00:00;Halifax County;26.0;12.0;345.0;357.0;43237.0;2203.0;2.0;2.0;-5.0;-3.0;58.0;10.0;2022;02
2022-01-31 00:00:00;Hertford County;6.0;4.0;106.0;110.0;17177.0;1399.0;-1.0;0.0;-2.0;-2.0;-64.0;1.0;2022;01
2020-08-01 00:00:00;Cherokee County;9.0;20.0;221.0;241.0;24805.0;1916.0;2.0;0.0;-1.0;-1.0;15.0;8.0;2020;08
2020-08-01 00:00:00;Orange County;712.0;416.0;5062.0;5478.0;88639.0;3824.0;19.0;-3.0;-4.0;-7.0;-89.0;-6.0;2020;08
2019-06-01 00:00:00;Union County;262.0;184.0;2611.0;2795.0;176097.0;11571.0;8.0;0.0;19.0;19.0;233.0;108.0;2019;06
2018-11-01 00:00:00;Wake County;1878.0;1372.0;20370.0;21742.0;754941.0;32997.0;86.0;43.0;94.0;137.0;1546.0;131.0;2018;11
2019-07-01 00:00:00;Swain County;4.0;7.0;154.0;161.0;13712.0;1335.0;1.0;1.0;1.0;2.0;-65.0;19.0;2019;07
2019-07-01 00:00:00;Wayne County;20.0;35.0;748.0;783.0;89235.0;4883.0;2.0;-1.0;1.0;0.0;196.0;66.0;2019;07
2019-10-01 00:00:00;Randolph County;35.0;65.0;1140.0;1205.0;121659.0;9314.0;2.0;0.0;-6.0;-6.0;366.0;87.0;2019;10
2018-10-01 00:00:00;Robeson County;6.0;12.0;484.0;496.0;83799.0;4213.0;-1.0;0.0;0.0;0.0;573.0;17.0;2018;10
2019-09-01 00:00:00;Brunswick County;106.0;92.0;1988.0;2080.0;113022.0;4866.0;3.0;5.0;7.0;12.0;-95.0;36.0;2019;09
2018-09-01 00:00:00;Catawba County;59.0;68.0;1461.0;1529.0;130393.0;8900.0;;;;;;;2018;09
2018-09-01 00:00:00;Hertford County;;1.0;86.0;87.0;16434.0;1358.0;;;;;;;2018;09
2018-09-01 00:00:00;Rowan County;30.0;57.0;1082.0;1139.0;110147.0;9000.0;;;;;;;2018;09
2018-09-01 00:00:00;Wake County;1683.0;1301.0;20136.0;21437.0;750706.0;31167.0;;;;;;;2018;09
2019-12-01 00:00:00;Bladen County;5.0;4.0;166.0;170.0;27043.0;1862.0;1.0;1.0;1.0;2.0;-83.0;22.0;2019;12
2019-12-01 00:00:00;Caldwell County;26.0;34.0;593.0;627.0;71088.0;4787.0;2.0;2.0;5.0;7.0;168.0;51.0;2019;12
2019-12-01 00:00:00;New Hanover County;252.0;173.0;3154.0;3327.0;155641.0;7023.0;4.0;4.0;13.0;17.0;371.0;-8.0;2019;12
2020-10-01 00:00:00;Warren County;12.0;12.0;120.0;132.0;16485.0;966.0;1.0;0.0;5.0;5.0;17.0;20.0;2020;10
2020-09-01 00:00:00;Brunswick County;135.0;113.0;2032.0;2145.0;116325.0;5106.0;10.0;2.0;47.0;49.0;1065.0;63.0;2020;09
2020-12-01 00:00:00;Alamance County;146.0;116.0;1868.0;1984.0;129157.0;7083.0;-1.0;5.0;30.0;35.0;247.0;65.0;2020;12
2020-12-01 00:00:00;Beaufort County;25.0;15.0;475.0;490.0;39041.0;3229.0;3.0;1.0;6.0;7.0;-23.0;4.0;2020;12
2019-08-01 00:00:00;Orange County;567.0;405.0;5107.0;5512.0;91813.0;3845.0;17.0;2.0;24.0;26.0;300.0;18.0;2019;08
2020-11-01 00:00:00;Alamance County;147.0;111.0;1838.0;1949.0;128910.0;7018.0;4.0;-3.0;-4.0;-7.0;-169.0;-6.0;2020;11
2020-11-01 00:00:00;Avery County;9.0;3.0;129.0;132.0;15526.0;1607.0;0.0;0.0;5.0;5.0;-88.0;-14.0;2020;11
2021-01-31 00:00:00;Craven County;59.0;52.0;1121.0;1173.0;77517.0;4518.0;2.0;1.0;15.0;16.0;306.0;26.0;2021;01
